 2.00374649e-001
 5.11272807e-001  1.13962402e+000  3.18873381e-002  5.52661422e-001
 5.14841277e-001  1.14134369e+000  3.13206568e-002  5.42839879e-001
 5.18390503e-001  1.14306030e+000  3.07540620e-002  5.33019833e-001
 5.21920869e-001  1.14477386e+000  3.01879855e-002  5.23208772e-001
 5.25432745e-001  1.14648438e+000  2.96228576e-002  5.13414151e-001
 5.28926491e-001  1.14819183e+000  2.90591058e-002  5.03643381e-001
 5.32402455e-001  1.14989624e+000  2.84971534e-002  4.93903795e-001
 5.35860972e-001  1.15159760e+000  2.79374180e-002  4.84202636e-001
 5.39302370e-001  1.15329590e+000  2.73803109e-002  4.74547030e-001
 5.42726966e-001  1.15499115e+000  2.68262355e-002  4.64943966e-001
 5.46135066e-001  1.15668335e+000  2.62755860e-002  4.55400280e-001
 5.49526969e-001  1.15837250e+000  2.57287467e-002  4.45922632e-001
 5.52902963e-001  1.16005859e+000  2.51860909e-002  4.36517491e-001
 5.56263330e-001  1.16174164e+000  2.46479798e-002  4.27191117e-001
 5.59608343e-001  1.16342163e+000  2.41147617e-002  4.17949547e-001
 5.62938265e-001  1.16509857e+000  2.35867713e-002  4.08798581e-001
 5.66253356e-001  1.16677246e+000  2.30643286e-002  3.99743767e-001
 5.69553865e-001  1.16844330e+000  2.25477389e-002  3.90790395e-001
 5.72840036e-001  1.17011108e+000  2.20372917e-002  3.81943482e-001
 5.76112105e-001  1.17177582e+000  2.15332603e-002  3.73207767e-001
 5.79370304e-001  1.17343750e+000  2.10359017e-002  3.64587703e-001
 5.82614855e-001  1.17509613e+000  2.05454561e-002  3.56087452e-001
 5.85845979e-001  1.17675171e+000  2.00621465e-002  3.47710880e-001
 5.89063887e-001  1.17840424e+000  1.95861788e-002  3.39461557e-001
 5.92268787e-001  1.18005371e+000  1.91177419e-002  3.31342754e-001
 5.95460880e-001  1.18170013e+000  1.86570071e-002  3.23357441e-001
 5.98640363e-001  1.18334351e+000  1.82041287e-002  3.15508295e-001
 6.01807428e-001  1.18498383e+000  1.77592442e-002  3.07797695e-001
 6.04962262e-001  1.18662109e+000  1.73224741e-002  3.00227732e-001
 6.08105047e-001  1.18825531e+000  1.68939224e-002  2.92800207e-001
 6.11235960e-001  1.18988647e+000  1.64736770e-002  2.85516645e-001
 6.14355176e-001  1.19151459e+000  1.60618100e-002  2.78378294e-001
 6.17462864e-001  1.19313965e+000  1.56583781e-002  2.71386138e-001
 6.20559189e-001  1.19476166e+000  1.52634231e-002  2.64540900e-001
 6.23644312e-001  1.19638062e+000  1.48769724e-002  2.57843057e-001
 6.26718391e-001  1.19799652e+000  1.44990396e-002  2.51292843e-001
 6.29781581e-001  1.19960938e+000  1.41296249e-002  2.44890263e-001
 6.32834030e-001  1.20121918e+000  1.37687159e-002  2.38635100e-001
 6.35875887e-001  1.20282593e+000  1.34162880e-002  2.32526929e-001
 6.38907295e-001  1.20442963e+000  1.30723051e-002  2.26565125e-001
 6.41928395e-001  1.20603027e+000  1.27367204e-002  2.20748875e-001
 6.44939323e-001  1.20762787e+000  1.24094766e-002  2.15077188e-001
 6.47940214e-001  1.20922241e+000  1.20905071e-002  2.09548907e-001
 6.50931199e-001  1.21081390e+000  1.17797360e-002  2.04162720e-001
 6.53912407e-001  1.21240234e+000  1.14770794e-002  1.98917169e-001
 6.56883962e-001  1.21398773e+000  1.11824454e-002  1.93810664e-001
 6.59845990e-001  1.21557007e+000  1.08957351e-002  1.88841491e-001
 6.62798608e-001  1.21714935e+000  1.06168431e-002  1.84007822e-001
 6.65741937e-001  1.21872559e+000  1.03456581e-002  1.79307727e-001
 6.68676090e-001  1.22029877e+000  1.00820633e-002  1.74739184e-001
 6.71601180e-001  1.22186890e+000  9.82593715e-003  1.70300085e-001
 6.74517320e-001  1.22343597e+000  9.57715391e-003  1.65988252e-001
 6.77424615e-001  1.22500000e+000  9.33558397e-003  1.61801437e-001
 6.80323174e-001  1.22656097e+000  9.10109446e-003  1.57737337e-001
 6.83213100e-001  1.22811890e+000  8.87354970e-003  1.53793602e-001
 6.86094495e-001  1.22967377e+000  8.65281164e-003  1.49967839e-001
 6.88967458e-001  1.23122559e+000  8.43874031e-003  1.46257621e-001
 6.91832088e-001  1.23277435e+000  8.23119419e-003  1.42660497e-001
 6.94688481e-001  1.23432007e+000  8.03003060e-003  1.39173992e-001
 6.97536732e-001  1.23586273e+000  7.83510605e-003  1.35795620e-001
 7.00376931e-001  1.23740234e+000  7.64627663e-003  1.32522887e-001
 7.03209170e-001  1.23893890e+000  7.46339822e-003  1.29353296e-001
 7.06033538e-001  1.24047241e+000  7.28632690e-003  1.26284351e-001
 7.08850122e-001  1.24200287e+000  7.11491914e-003  1.23313565e-001
 7.11659008e-001  1.24353027e+000  6.94903208e-003  1.20438462e-001
 7.14460279e-001  1.24505463e+000  6.78852376e-003  1.17656582e-001
 7.17254018e-001  1.24657593e+000  6.63325334e-003  1.14965483e-001
 7.20040305e-001  1.24809418e+000  6.48308130e-003  1.12362748e-001
 7.22819221e-001  1.24960937e+000  6.33786958e-003  1.09845984e-001
 7.25590843e-001  1.25112152e+000  6.19748180e-003  1.07412826e-001
 7.28355247e-001  1.25263062e+000  6.06178335e-003  1.05060943e-001
 7.31112509e-001  1.25413666e+000  5.93064157e-003  1.02788034e-001
 7.33862702e-001  1.25563965e+000  5.80392582e-003  1.00591836e-001
 7.36605900e-001  1.25713959e+000  5.68150761e-003  9.84701221e-002
 7.39342173e-001  1.25863647e+000  5.56326069e-003  9.64207032e-002
 7.42071591e-001  1.26013031e+000  5.44906110e-003  9.44414315e-002
 7.44794224e-001  1.26162109e+000  5.33878727e-003  9.25301998e-002
 7.47510138e-001  1.26310883e+000  5.23232006e-003  9.06849432e-002
 7.50219400e-001  1.26459351e+000  5.12954280e-003  8.89036397e-002
 7.52922076e-001  1.26607513e+000  5.03034133e-003  8.71843107e-002
 7.55618229e-001  1.26755371e+000  4.93460403e-003  8.55250217e-002
 7.58307923e-001  1.26902924e+000  4.84222185e-003  8.39238824e-002
 7.60991220e-001  1.27050171e+000  4.75308829e-003  8.23790472e-002
 7.63668181e-001  1.27197113e+000  4.66709943e-003  8.08887151e-002
 7.66338866e-001  1.27343750e+000  4.58415393e-003  7.94511295e-002
 7.69003333e-001  1.27490082e+000  4.50415301e-003  7.80645785e-002
 7.71661641e-001  1.27636108e+000  4.42700046e-003  7.67273944e-002
 7.74313848e-001  1.27781830e+000  4.35260258e-003  7.54379536e-002
 7.76960008e-001  1.27927246e+000  4.28086821e-003  7.41946758e-002
 7.79600178e-001  1.28072357e+000  4.21170868e-003  7.29960244e-002
 7.82234412e-001  1.28217163e+000  4.14503777e-003  7.18405049e-002
 7.84862763e-001  1.28361664e+000  4.08077171e-003  7.07266654e-002
 7.87485285e-001  1.28505859e+000  4.01882910e-003  6.96530955e-002
 7.90102028e-001  1.28649750e+000  3.95913093e-003  6.86184253e-002
 7.92713044e-001  1.28793335e+000  3.90160049e-003  6.76213258e-002
 7.95318383e-001  1.28936615e+000  3.84616338e-003  6.66605069e-002
 7.97918096e-001  1.29079590e+000  3.79274740e-003  6.57347178e-002
 8.00512229e-001  1.29222260e+000  3.74128257e-003  6.48427454e-002
 8.03100832e-001  1.29364624e+000  3.69170106e-003  6.39834141e-002
 8.05683951e-001  1.29506683e+000  3.64393714e-003  6.31555846e-002
 8.08261634e-001  1.29648437e+000  3.59792713e-003  6.23581535e-002
 8.10833925e-001  1.29789886e+000  3.55360938e-003  6.15900521e-002
 8.13400871e-001  1.29931030e+000  3.51092419e-003  6.08502457e-002
 8.15962514e-001  1.30071869e+000  3.46981379e-003  6.01377330e-002
 8.18518901e-001  1.30212402e+000  3.43022227e-003  5.94515451e-002
 8.21070072e-001  1.30352631e+000  3.39209555e-003  5.87907446e-002
 8.23616071e-001  1.30492554e+000  3.35538131e-003  5.81544248e-002
 8.26156941e-001  1.30632172e+000  3.32002898e-003  5.75417092e-002
 8.28692721e-001  1.30771484e+000  3.28598965e-003  5.69517502e-002
 8.31223453e-001  1.30910492e+000  3.25321606e-003  5.63837286e-002
 8.33749177e-001  1.31049194e+000  3.22166255e-003  5.58368528e-002
 8.36269932e-001  1.31187592e+000  3.19128497e-003  5.53103581e-002
 8.38785758e-001  1.31325684e+000  3.16204071e-003  5.48035056e-002
 8.41296692e-001  1.31463470e+000  3.13388858e-003  5.43155817e-002
 8.43802773e-001  1.31600952e+000  3.10678883e-003  5.38458974e-002
 8.46304038e-001  1.31738129e+000  3.08070308e-003  5.33937872e-002
 8.48800524e-001  1.31875000e+000  3.05559425e-003  5.29586089e-002
 8.51292266e-001  1.32011566e+000  3.03142660e-003  5.25397425e-002
 8.53779301e-001  1.32147827e+000  3.00816558e-003  5.21365898e-002
 8.56261665e-001  1.32283783e+000  2.98577789e-003  5.17485734e-002
 8.58739391e-001  1.32419434e+000  2.96423140e-003  5.13751363e-002
 8.61212515e-001  1.32554779e+000  2.94349509e-003  5.10157410e-002
 8.63681070e-001  1.32689819e+000  2.92353906e-003  5.06698694e-002
 8.66145089e-001  1.32824554e+000  2.90433447e-003  5.03370213e-002
 8.68604605e-001  1.32958984e+000  2.88585349e-003  5.00167148e-002
 8.71059652e-001  1.33093109e+000  2.86806931e-003  4.97084849e-002
 8.73510261e-001  1.33226929e+000  2.85095606e-003  4.94118834e-002
 8.75956463e-001  1.33360443e+000  2.83448881e-003  4.91264781e-002
 8.78398291e-001  1.33493652e+000  2.81864353e-003  4.88518526e-002
 8.80835774e-001  1.33626556e+000  2.80339705e-003  4.85876054e-002
 8.83268943e-001  1.33759155e+000  2.78872704e-003  4.83333493e-002
 8.85697829e-001  1.33891449e+000  2.77461198e-003  4.80887116e-002
 8.88122460e-001  1.34023438e+000  2.76103115e-003  4.78533327e-002
 8.90542867e-001  1.34155121e+000  2.74796455e-003  4.76268666e-002
 8.92959078e-001  1.34286499e+000  2.73539294e-003  4.74089794e-002
 8.95371121e-001  1.34417572e+000  2.72329778e-003  4.71993497e-002
 8.97779024e-001  1.34548340e+000  2.71166119e-003  4.69976680e-002
 9.00182816e-001  1.34678802e+000  2.70046596e-003  4.68036358e-002
 9.02582524e-001  1.34808960e+000  2.68969552e-003  4.66169659e-002
 9.04978175e-001  1.34938812e+000  2.67933390e-003  4.64373816e-002
 9.07369795e-001  1.35068359e+000  2.66936573e-003  4.62646162e-002
 9.09757411e-001  1.35197601e+000  2.65977618e-003  4.60984131e-002
 9.12141049e-001  1.35326538e+000  2.65055099e-003  4.59385251e-002
 9.14520736e-001  1.35455170e+000  2.64167644e-003  4.57847141e-002
 9.16896495e-001  1.35583496e+000  2.63313930e-003  4.56367510e-002
 9.19268353e-001  1.35711517e+000  2.62492683e-003  4.54944151e-002
 9.21636334e-001  1.35839233e+000  2.61702677e-003  4.53574938e-002
 9.24000463e-001  1.35966644e+000  2.60942733e-003  4.52257825e-002
 9.26360763e-001  1.36093750e+000  2.60211713e-003  4.50990844e-002
 9.28717260e-001  1.36220551e+000  2.59508524e-003  4.49772099e-002
 9.31069975e-001  1.36347046e+000  2.58832112e-003  4.48599763e-002
 9.33418934e-001  1.36473236e+000  2.58181464e-003  4.47472080e-002
 9.35764158e-001  1.36599121e+000  2.57555604e-003  4.46387358e-002
 9.38105671e-001  1.36724701e+000  2.56953592e-003  4.45343971e-002
 9.40443496e-001  1.36849976e+000  2.56374525e-003  4.44340350e-002
 9.42777653e-001  1.36974945e+000  2.55817532e-003  4.43374987e-002
 9.45108166e-001  1.37099609e+000  2.55281777e-003  4.42446432e-002
 9.47435056e-001  1.37223969e+000  2.54766452e-003  4.41553287e-002
 9.49758344e-001  1.37348022e+000  2.54270782e-003  4.40694208e-002
 9.52078053e-001  1.37471771e+000  2.53794022e-003  4.39867902e-002
 9.54394202e-001  1.37595215e+000  2.53335451e-003  4.39073122e-002
 9.56706812e-001  1.37718353e+000  2.52894380e-003  4.38308670e-002
 9.59015904e-001  1.37841187e+000  2.52470142e-003  4.37573395e-002
 9.61321499e-001  1.37963715e+000  2.52062099e-003  4.36866186e-002
 9.63623616e-001  1.38085938e+000  2.51669632e-003  4.36185976e-002
 9.65922275e-001  1.38207855e+000  2.51292151e-003  4.35531737e-002
 9.68217495e-001  1.38329468e+000  2.50929085e-003  4.34902482e-002
 9.70509297e-001  1.38450775e+000  2.50579884e-003  4.34297258e-002
 9.72797698e-001  1.38571777e+000  2.50244021e-003  4.33715151e-002
 9.75082719e-001  1.38692474e+000  2.49920989e-003  4.33155281e-002
 9.77364377e-001  1.38812866e+000  2.49610297e-003  4.32616800e-002
 9.79642691e-001  1.38932953e+000  2.49311477e-003  4.32098894e-002
 9.81917680e-001  1.39052734e+000  2.49024075e-003  4.31600778e-002
 9.84189361e-001  1.39172211e+000  2.48747656e-003  4.31121698e-002
 9.86457753e-001  1.39291382e+000  2.48481802e-003  4.30660928e-002
 9.88722873e-001  1.39410248e+000  2.48226110e-003  4.30217769e-002
 9.90984739e-001  1.39528809e+000  2.47980191e-003  4.29791552e-002
 9.93243367e-001  1.39647064e+000  2.47743674e-003  4.29381628e-002
 9.95498775e-001  1.39765015e+000  2.47516200e-003  4.28987377e-002
 9.97750981e-001  1.39882660e+000  2.47297423e-003  4.28608199e-002
 1.00000000e+000  1.40000000e+000  2.47087012e-003  4.28243521e-002
